,time,volume,close,high,low,open,market_name
0,1586390400000,1396713964.2655,0.001578,0.002097,0.00156,0.00195,kai-_usdt
1,1586476800000,848057232.9769,0.001395,0.0017,0.001165,0.001579,kai-_usdt
2,1586563200000,126083591.26824,0.00127,0.001437,0.00125,0.00143,kai-_usdt
3,1586649600000,394038312.14606,0.000989,0.00131,0.000973,0.00127,kai-_usdt
4,1586736000000,854288967.17556,0.000801,0.001009,0.000728,0.000989,kai-_usdt
5,1586822400000,525287086.62985,0.000929,0.000998,0.000786,0.000804,kai-_usdt
6,1586908800000,303896963.38808,0.000779,0.000934,0.000735,0.000929,kai-_usdt
7,1586995200000,520735761.23324,0.000748,0.000813,0.000698,0.000779,kai-_usdt
8,1587081600000,277944760.63305,0.000722,0.000777,0.000714,0.000743,kai-_usdt
9,1587168000000,70553333.913884,0.000735,0.000778,0.000724,0.000735,kai-_usdt
10,1587254400000,108052667.21621,0.000672,0.000738,0.000652,0.000735,kai-_usdt
11,1587340800000,268995500.23832,0.000642,0.000737,0.000634,0.00067,kai-_usdt
12,1587427200000,302907095.07668,0.000712,0.000765,0.000634,0.00064,kai-_usdt
13,1587513600000,320902006.0703,0.000762,0.000829,0.000706,0.000712,kai-_usdt
14,1587600000000,285865108.49624,0.000744,0.000803,0.000714,0.000764,kai-_usdt
15,1587686400000,246568533.63731,0.000722,0.000761,0.000692,0.000747,kai-_usdt
16,1587772800000,229065484.30448,0.000696,0.000725,0.000675,0.000724,kai-_usdt
17,1587859200000,224921686.76449,0.00069,0.00072,0.000665,0.000695,kai-_usdt
18,1587945600000,189611259.54426,0.000677,0.000698,0.00066,0.000691,kai-_usdt
19,1588032000000,245633008.93973,0.000712,0.000749,0.000667,0.000678,kai-_usdt
20,1588118400000,182026988.96391,0.000724,0.00074,0.000686,0.000712,kai-_usdt
21,1588204800000,58916179.112687,0.000675,0.000716,0.000675,0.000715,kai-_usdt
22,1588291200000,165903479.07398,0.000668,0.000698,0.000651,0.000677,kai-_usdt
23,1588377600000,174691445.45839,0.000674,0.000695,0.000666,0.000666,kai-_usdt
24,1588464000000,205537147.75632,0.000673,0.00069,0.000643,0.000674,kai-_usdt
25,1588550400000,172601311.26253,0.000688,0.000698,0.000658,0.000669,kai-_usdt
26,1588636800000,221981509.51402,0.000665,0.000704,0.000601,0.00069,kai-_usdt
27,1588723200000,175062963.73709,0.000656,0.000675,0.000626,0.000668,kai-_usdt
28,1588809600000,265479971.80704,0.000601,0.000686,0.000562,0.000655,kai-_usdt
