,close,currencyVol,high,low,open,time,vol,market_name
0,1.0,0,1.0,1.0,1.0,1569888000000,94.1037,usdt-evt
1,0.0376,0,0.0983,0.004,0.034444,1569974400000,783483.2622,usdt-evt
2,0.0354,0,0.0405,0.0336,0.0376,1570060800000,891217.364,usdt-evt
3,0.0362,0,0.0405,0.0349,0.0349,1570147200000,1416094.0036,usdt-evt
4,0.0363,0,0.0365,0.033002,0.0362,1570233600000,1809015.4866,usdt-evt
5,0.0352,0,0.0761,0.033002,0.0363,1570320000000,1517744.9535,usdt-evt
6,0.0351,0,0.0353,0.0347,0.0352,1570406400000,1603725.9556,usdt-evt
7,0.0343,0,0.0352,0.0343,0.0351,1570492800000,1851529.7823,usdt-evt
8,0.0344,0,0.0346,0.033002,0.0343,1570579200000,1850501.215,usdt-evt
9,0.0333,0,0.0346,0.026,0.0344,1570665600000,1549195.2231,usdt-evt
10,0.0338,0,0.0347,0.0333,0.0333,1570752000000,1293976.2003,usdt-evt
11,0.0326,0,0.0338,0.0326,0.0338,1570838400000,1245986.1689,usdt-evt
12,0.0274,0,0.0326,0.025,0.0326,1570924800000,1422843.1528,usdt-evt
13,0.0273,0,0.0276,0.0273,0.0274,1571011200000,1247134.711,usdt-evt
14,0.0272,0,0.0274,0.024,0.0273,1571097600000,1090493.8912,usdt-evt
15,0.0274,0,0.0274,0.0272,0.0272,1571184000000,939207.9985,usdt-evt
16,0.0271,0,0.0274,0.022,0.0274,1571270400000,861762.1032,usdt-evt
17,0.0263,0,0.0271,0.0237,0.0271,1571356800000,848602.2142,usdt-evt
18,0.0263,0,0.0264,0.0262,0.0263,1571443200000,768429.1236,usdt-evt
19,0.0262,0,0.0263,0.0262,0.0263,1571529600000,701551.3952,usdt-evt
20,0.0264,0,0.0291,0.0256,0.0262,1571616000000,643975.0215,usdt-evt
21,0.0264,0,0.0264,0.0242,0.0264,1571702400000,742074.3628,usdt-evt
22,0.0275,0,0.0277,0.0263,0.0264,1571788800000,433306.2424,usdt-evt
23,0.0262,0,0.0272,0.0237,0.0272,1571875200000,429189.4411,usdt-evt
24,0.0264,0,0.0271,0.0234,0.0262,1571961600000,637521.7599,usdt-evt
25,0.0246,0,0.0267,0.0246,0.0264,1572048000000,38857.6522,usdt-evt
26,0.02505,0,0.02536,0.0247,0.025,1572134400000,599902.6714,usdt-evt
27,0.0246,0,0.02586,0.0246,0.02505,1572220800000,603104.6958,usdt-evt
28,0.03029,0,0.032,0.0246,0.02558,1572307200000,509404.8598,usdt-evt
29,0.02951,0,0.033,0.0275,0.03029,1572393600000,245074.068,usdt-evt
30,0.027999,0,0.0295,0.027999,0.0295,1572480000000,22152.3353,usdt-evt
31,0.02422,0,0.02761,0.0234,0.0275,1572566400000,287312.9764,usdt-evt
32,0.02426,0,0.02446,0.022,0.022,1572652800000,1235402.9313,usdt-evt
33,0.021,0,0.02436,0.021,0.02426,1572739200000,737158.017,usdt-evt
34,0.02296,0,0.02317,0.02248,0.022999,1572825600000,1654767.7821,usdt-evt
35,0.021,0,0.0241,0.021,0.02296,1572912000000,1311447.518,usdt-evt
36,0.02458,0,0.025999,0.022999,0.022999,1572998400000,1732137.8192,usdt-evt
37,0.02233,0,0.02459,0.02201,0.02459,1573084800000,1741992.9594,usdt-evt
38,0.02249,0,0.02258,0.02201,0.02233,1573171200000,1679591.1684,usdt-evt
39,0.0224,0,0.022999,0.021,0.02249,1573257600000,1504474.1631,usdt-evt
40,0.02288,0,0.02309,0.02236,0.0224,1573344000000,1726534.9672,usdt-evt
41,0.02267,0,0.025979,0.02,0.02288,1573430400000,1363676.2725,usdt-evt
42,0.01422,0,0.019998,0.01386,0.019,1573516800000,1680932.95,usdt-evt
43,0.01624,0,0.016999,0.01407,0.01423,1573603200000,1935956.2898,usdt-evt
44,0.009999,0,0.016999,0.0073,0.01624,1573689600000,649018.0685,usdt-evt
45,0.01028,0,0.010999,0.005,0.009,1573776000000,1954916.9483,usdt-evt
46,0.01028,0,0.013999,0.01026,0.01028,1573862400000,1924249.0805,usdt-evt
47,0.01027,0,0.01076,0.01025,0.01028,1573948800000,1966503.5295,usdt-evt
48,0.01035,0,0.013999,0.003999,0.01027,1574035200000,1088736.1386,usdt-evt
49,0.0074,0,0.009999,0.0074,0.009999,1574121600000,50079.9455,usdt-evt
50,0.00702,0,0.00704,0.00702,0.00704,1574208000000,129543.2884,usdt-evt
51,0.00702,0,0.00702,0.00702,0.00702,1574294400000,0.0,usdt-evt
52,0.00702,0,0.00702,0.00702,0.00702,1574380800000,0.0,usdt-evt
53,0.00702,0,0.00702,0.00702,0.00702,1574467200000,0.0,usdt-evt
54,0.00702,0,0.00702,0.00702,0.00702,1574553600000,0.0,usdt-evt
55,0.00702,0,0.00702,0.00702,0.00702,1574640000000,0.0,usdt-evt
56,0.00702,0,0.00702,0.00702,0.00702,1574726400000,0.0,usdt-evt
57,0.00702,0,0.00702,0.00702,0.00702,1574812800000,0.0,usdt-evt
58,0.00702,0,0.00702,0.00702,0.00702,1574899200000,0.0,usdt-evt
59,0.00702,0,0.00702,0.00702,0.00702,1574985600000,0.0,usdt-evt
60,0.00702,0,0.00702,0.00702,0.00702,1575072000000,0.0,usdt-evt
61,0.00702,0,0.00702,0.00702,0.00702,1575158400000,0.0,usdt-evt
62,0.00702,0,0.00702,0.00702,0.00702,1575244800000,0.0,usdt-evt
63,0.00702,0,0.00702,0.00702,0.00702,1575331200000,0.0,usdt-evt
64,0.00702,0,0.00702,0.00702,0.00702,1575417600000,0.0,usdt-evt
65,0.00702,0,0.00702,0.00702,0.00702,1575504000000,0.0,usdt-evt
66,0.00702,0,0.00702,0.00702,0.00702,1575590400000,0.0,usdt-evt
67,0.00702,0,0.00702,0.00702,0.00702,1575676800000,0.0,usdt-evt
68,0.00702,0,0.00702,0.00702,0.00702,1575763200000,0.0,usdt-evt
69,0.00702,0,0.00702,0.00702,0.00702,1575849600000,0.0,usdt-evt
70,0.00702,0,0.00702,0.00702,0.00702,1575936000000,0.0,usdt-evt
71,0.00702,0,0.00702,0.00702,0.00702,1576022400000,0.0,usdt-evt
72,0.00702,0,0.00702,0.00702,0.00702,1576108800000,0.0,usdt-evt
73,0.00702,0,0.00702,0.00702,0.00702,1576195200000,0.0,usdt-evt
74,0.00702,0,0.00702,0.00702,0.00702,1576281600000,0.0,usdt-evt
75,0.00702,0,0.00702,0.00702,0.00702,1576368000000,0.0,usdt-evt
76,0.00702,0,0.00702,0.00702,0.00702,1576454400000,0.0,usdt-evt
77,0.00702,0,0.00702,0.00702,0.00702,1576540800000,0.0,usdt-evt
78,0.00702,0,0.00702,0.00702,0.00702,1576627200000,0.0,usdt-evt
79,0.00702,0,0.00702,0.00702,0.00702,1576713600000,0.0,usdt-evt
80,0.00702,0,0.00702,0.00702,0.00702,1576800000000,0.0,usdt-evt
81,0.00702,0,0.00702,0.00702,0.00702,1576886400000,0.0,usdt-evt
82,0.00702,0,0.00702,0.00702,0.00702,1576972800000,0.0,usdt-evt
83,0.00702,0,0.00702,0.00702,0.00702,1577059200000,0.0,usdt-evt
84,0.00702,0,0.00702,0.00702,0.00702,1577145600000,0.0,usdt-evt
85,0.00702,0,0.00702,0.00702,0.00702,1577232000000,0.0,usdt-evt
86,0.00702,0,0.00702,0.00702,0.00702,1577318400000,0.0,usdt-evt
87,0.00702,0,0.00702,0.00702,0.00702,1577404800000,0.0,usdt-evt
88,0.00702,0,0.00702,0.00702,0.00702,1577491200000,0.0,usdt-evt
89,0.00702,0,0.00702,0.00702,0.00702,1577577600000,0.0,usdt-evt
90,0.00702,0,0.00702,0.00702,0.00702,1577664000000,0.0,usdt-evt
91,0.00702,0,0.00702,0.00702,0.00702,1577750400000,0.0,usdt-evt
